entry_id,page,folio,length,wc-m,wordcount,% marginal,continued,categories,url,heading_tl
111r_2,221,111,182,207,32,0,0,casting,https://edition640.makingandknowing.org/#/folios/111r/f/111r/tl,Latten smoke
111r_3,221,111,107,121,22,0,0,casting,https://edition640.makingandknowing.org/#/folios/111r/f/111r/tl,For red copper
111r_4,221,111,478,536,87,17.36401674,0,casting,https://edition640.makingandknowing.org/#/folios/111r/f/111r/tl,Clay earth
111r_5,221,111,657,728,118,0.456621005,0,casting,https://edition640.makingandknowing.org/#/folios/111r/f/111r/tl,Iron wire
111v_1,222,111,182,215,33,0,0,casting,https://edition640.makingandknowing.org/#/folios/111v/f/111v/tl,Sal ammoniac wate[e]r
111v_2,222,111,151,165,25,0,0,casting,https://edition640.makingandknowing.org/#/folios/111v/f/111v/tl,Sanguine
111v_3,222,111,133,145,22,0,0,casting,https://edition640.makingandknowing.org/#/folios/111v/f/111v/tl,Crab and crayfish
111v_4,222,111,780,854,147,35.25641026,0,casting,https://edition640.makingandknowing.org/#/folios/111v/f/111v/tl,Lizards
111v_5,222,111,889,986,163,30.70866142,0,casting,https://edition640.makingandknowing.org/#/folios/111v/f/111v/tl,Composition of sand
112r_1,223,112,428,473,75,31.07476636,0,casting,https://edition640.makingandknowing.org/#/folios/112r/f/112r/tl,For tempering sand
112r_2,223,112,34,40,5,0,0,casting,https://edition640.makingandknowing.org/#/folios/112r/f/112r/tl,Decoction of sands
112r_3,223,112,521,583,94,11.70825336,0,casting,https://edition640.makingandknowing.org/#/folios/112r/f/112r/tl,For molding en noyau. Mixture of sand
112r_4,223,112,1931,2112,361,26.10046608,39.51320559,casting,https://edition640.makingandknowing.org/#/folios/112r/f/112r/tl,Putting to death the animal for molding
112v_1,224,112,5724,6283,1039,31.65618449,50.55904962,casting,https://edition640.makingandknowing.org/#/folios/112v/f/112v/tl,Molding Making the arrangement and disposition of the animal
113r_1,225,113,3494,4002,639,30.56668575,78.10532341,casting,https://edition640.makingandknowing.org/#/folios/113r/f/113r/tl,Tempering the sand and molding the first cast
113v_1,226,113,13,40,2,0,0,casting,https://edition640.makingandknowing.org/#/folios/113v/f/113v/tl,Second cast
114r_1,227,114,7369,8051,1321,38.60768083,55.66562627,casting,https://edition640.makingandknowing.org/#/folios/114r/f/114r/tl,Second cast
115r_1,229,115,1131,1474,219,0,0,casting,https://edition640.makingandknowing.org/#/folios/115r/f/115r/tl,"Making the cast, reheating the molds, &c  Note about everything  above "
115r_2,229,115,689,723,128,0,0,casting,https://edition640.makingandknowing.org/#/folios/115r/f/115r/tl,Animal after release
115r_3,229,115,483,536,91,0,0,casting,https://edition640.makingandknowing.org/#/folios/115r/f/115r/tl,Reheating of Molds
115v_1,230,115,1031,1119,188,26.8671193,0,casting,https://edition640.makingandknowing.org/#/folios/115v/f/115v/tl,Cast of tin
115v_2,230,115,310,338,56,0,0,casting,https://edition640.makingandknowing.org/#/folios/115v/f/115v/tl,For giving venting to the mold
115v_3,230,115,2408,2642,441,47.54983389,15.61461794,casting,https://edition640.makingandknowing.org/#/folios/115v/f/115v/tl,Reheating the noyau molds
116r_1,231,116,532,736,98,0,0,casting,https://edition640.makingandknowing.org/#/folios/116r/f/116r/tl,"Molding bouquets, plants, and flowers"
116r_2,231,116,1258,1394,231,23.84737679,0,casting,https://edition640.makingandknowing.org/#/folios/116r/f/116r/tl,"Molding with en noyau, with the same sand, wax images, or lead medals and suchlike"
116r_3,231,116,335,348,64,0,0,casting,https://edition640.makingandknowing.org/#/folios/116r/f/116r/tl,Casting for gold and silver
116r_4,231,116,516,598,88,0,0,metal process,https://edition640.makingandknowing.org/#/folios/116r/f/116r/tl,A way to grind enamel gold very delicate gold rose e leaves and others
116v_1,232,116,704,766,126,17.47159091,0,casting,https://edition640.makingandknowing.org/#/folios/116v/f/116v/tl,Molding snakes in all weather
116v_2,232,116,1537,1637,286,36.49967469,0,casting,https://edition640.makingandknowing.org/#/folios/116v/f/116v/tl,Mixture of tin and lead
116v_3,232,116,673,738,131,0,0,casting,https://edition640.makingandknowing.org/#/folios/116v/f/116v/tl,Cast for copper and latten
117r_1,233,117,2792,3038,520,9.670487106,0,casting,https://edition640.makingandknowing.org/#/folios/117r/f/117r/tl,A means of molding flowers and plants
117v_1,234,117,1323,1428,237,39.90929705,0,casting,https://edition640.makingandknowing.org/#/folios/117v/f/117v/tl,For making the ashes of flowers and plants leave molds
117v_2,234,117,220,234,37,0,0,casting,https://edition640.makingandknowing.org/#/folios/117v/f/117v/tl,Daisies
117v_3,234,117,174,188,36,0,0,casting,https://edition640.makingandknowing.org/#/folios/117v/f/117v/tl,Sand that was used
117v_4,234,117,585,645,103,6.837606838,0,casting,https://edition640.makingandknowing.org/#/folios/117v/f/117v/tl,Molding à noyau figures of wax or medals of lead
117v_5,234,117,273,300,50,0,0,casting,https://edition640.makingandknowing.org/#/folios/117v/f/117v/tl,Blood of snakes
118r_1,235,118,276,294,46,0,0,casting,https://edition640.makingandknowing.org/#/folios/118r/f/118r/tl,Snails
118r_2,235,118,422,448,80,0,0,casting,https://edition640.makingandknowing.org/#/folios/118r/f/118r/tl,For removing flashing and barbs from things molded à noyau
118r_3,235,118,1028,1115,183,16.63424125,0,decorative,https://edition640.makingandknowing.org/#/folios/118r/f/118r/tl,For grottos
118r_4,235,118,159,188,32,0,0,casting,https://edition640.makingandknowing.org/#/folios/118r/f/118r/tl,Looking-glass tin
118r_5,235,118,87,96,17,0,0,casting,https://edition640.makingandknowing.org/#/folios/118r/f/118r/tl,Sal ammoniac
118v_1,236,118,4642,5191,847,24.92460146,27.61740629,casting,https://edition640.makingandknowing.org/#/folios/118v/f/118v/tl,Casting in frames
119r_1,237,119,1224,1319,223,0,0,casting,https://edition640.makingandknowing.org/#/folios/119r/f/119r/tl,Advice about the above
119v_1,238,119,1943,2108,363,18.11631498,0,casting,https://edition640.makingandknowing.org/#/folios/119v/f/119v/tl,Fashion of preparing a spalt spat
119v_2,238,119,643,690,117,0,0,casting,https://edition640.makingandknowing.org/#/folios/119v/f/119v/tl,Excellent secret for molding hollow and very delicately in fine gold
120r_1,239,120,415,443,80,0,0,casting,https://edition640.makingandknowing.org/#/folios/120r/f/120r/tl,Stamped medals from wax
120r_2,239,120,1318,1489,244,59.1047041,0,casting,https://edition640.makingandknowing.org/#/folios/120r/f/120r/tl,Sand for casting in gold
120r_3,239,120,1485,1561,280,0,9.898989899,casting,https://edition640.makingandknowing.org/#/folios/120r/f/120r/tl,IlNightingale -
120v_1,240,120,241,260,43,51.86721992,0,casting,https://edition640.makingandknowing.org/#/folios/120v/f/120v/tl,Crocum ferri
120v_2,240,120,119,126,19,0,0,preserving,https://edition640.makingandknowing.org/#/folios/120v/f/120v/tl,Anatomy
120v_3,240,120,662,776,117,7.552870091,0,casting,https://edition640.makingandknowing.org/#/folios/120v/f/120v/tl,Making silver run
120v_6,240,120,3622,4053,661,38.04527885,54.14135837,preserving,https://edition640.makingandknowing.org/#/folios/120v/f/120v/tl,Keeping dry flowers in the same   state all year
121r_1,241,121,712,778,138,18.3988764,0,preserving,https://edition640.makingandknowing.org/#/folios/121r/f/121r/tl,For keeping fruits all year
121v_1,242,121,1324,1424,248,25.98187311,0,casting,https://edition640.makingandknowing.org/#/folios/121v/f/121v/tl,For casting in silver
121v_2,242,121,1472,1609,260,31.58967391,0,casting,https://edition640.makingandknowing.org/#/folios/121v/f/121v/tl,Silver for casting
122r_1,243,122,1178,1305,214,0,0,casting,https://edition640.makingandknowing.org/#/folios/122r/f/122r/tl,Arranging various animals
122r_2,243,122,848,904,151,0,0,casting,https://edition640.makingandknowing.org/#/folios/122r/f/122r/tl,Flower in the mouth of the snake
122v_1,244,122,437,460,73,0,0,casting,https://edition640.makingandknowing.org/#/folios/122v/f/122v/tl,Cleaning the bowl and the spoon with which one tempers the sand
122v_2,244,122,509,533,90,24.95088409,0,casting,https://edition640.makingandknowing.org/#/folios/122v/f/122v/tl,Molding hollow
122v_3,244,122,849,934,159,0,0,casting,https://edition640.makingandknowing.org/#/folios/122v/f/122v/tl,Molding medals and flat things
123r_1,245,123,4769,5420,854,25.56091424,56.19626756,metal process,https://edition640.makingandknowing.org/#/folios/123r/f/123r/tl, A means di far correr lotnegra
124r_1,247,124,933,981,166,0,0,casting,https://edition640.makingandknowing.org/#/folios/124r/f/124r/tl,Animals with hair and fragile and very thin flowers
124r_2,247,124,252,270,45,0,0,casting,https://edition640.makingandknowing.org/#/folios/124r/f/124r/tl,Noyaulx for molding hollow
124r_3,247,124,327,350,60,0,0,casting,https://edition640.makingandknowing.org/#/folios/124r/f/124r/tl,Spider’s web
124r_4,247,124,276,302,50,0,0,casting,https://edition640.makingandknowing.org/#/folios/124r/f/124r/tl,Fine gold 
124v_1,248,124,577,674,109,0,0,painting,https://edition640.makingandknowing.org/#/folios/124v/f/124v/tl,Rouge clair  enamel
124v_2,248,124,851,962,156,37.72032902,0,casting,https://edition640.makingandknowing.org/#/folios/124v/f/124v/tl,Casting in gold
124v_3,248,124,2051,2285,384,30.66796685,44.07606046,casting,https://edition640.makingandknowing.org/#/folios/124v/f/124v/tl,A means to make the gate for small female lizards
125r_1,249,125,1407,1744,255,53.9445629,0,casting,https://edition640.makingandknowing.org/#/folios/125r/f/125r/tl,Plaster
125r_2,249,125,522,581,95,1.724137931,0,arms and armor,https://edition640.makingandknowing.org/#/folios/125r/f/125r/tl,Scimitars
125r_3,249,125,145,250,27,0,0,tricks and sleight of hand,https://edition640.makingandknowing.org/#/folios/125r/f/125r/tl,Hearing from afar
125v_1,250,125,848,920,154,17.33490566,0,casting,https://edition640.makingandknowing.org/#/folios/125v/f/125v/tl,Vipers and snakes
125v_2,250,125,281,298,46,0,0,casting,https://edition640.makingandknowing.org/#/folios/125v/f/125v/tl,Molding turtles
125v_3,250,125,1164,1290,207,15.29209622,0,casting,https://edition640.makingandknowing.org/#/folios/125v/f/125v/tl,Plaster for casting of wax
126r_1,251,126,2478,2674,461,28.36965295,0,casting,https://edition640.makingandknowing.org/#/folios/126r/f/126r/tl,Molding fruits and animals in sugar
126v_1,252,126,789,846,148,20.02534854,0,casting,https://edition640.makingandknowing.org/#/folios/126v/f/126v/tl,Crocum ferri
126v_2,252,126,720,779,135,23.05555556,0,casting,https://edition640.makingandknowing.org/#/folios/126v/f/126v/tl,Plaster
126v_3,252,126,2083,2248,365,13.73019683,66.82669227,casting,https://edition640.makingandknowing.org/#/folios/126v/f/126v/tl,Plants difficult to burn in the noyau
127r_1,253,127,597,638,106,0,0,casting,https://edition640.makingandknowing.org/#/folios/127r/f/127r/tl,Molds of plaster for wax
127v_1,254,127,3199,3567,591,35.01094092,0,casting,https://edition640.makingandknowing.org/#/folios/127v/f/127v/tl,Founders’ earth
128r_1,255,128,4771,5326,848,28.65227416,39.00649759,casting,https://edition640.makingandknowing.org/#/folios/128r/f/128r/tl,Casting in silver and gold
128v_1,256,128,1731,1936,311,30.73367995,0,casting,https://edition640.makingandknowing.org/#/folios/128v/f/128v/tl,Whitening of cast silver
129r_1,257,129,379,415,70,0,0,painting,https://edition640.makingandknowing.org/#/folios/129r/f/129r/tl,Painting plants of metal
129r_2,257,129,227,245,42,0,0,painting,https://edition640.makingandknowing.org/#/folios/129r/f/129r/tl,For wormseed
129r_3,257,129,689,763,122,11.32075472,0,casting,https://edition640.makingandknowing.org/#/folios/129r/f/129r/tl,Viper color
129r_4,257,129,436,451,72,0,0,casting,https://edition640.makingandknowing.org/#/folios/129r/f/129r/tl,Molded roses
129v_1,258,129,821,909,150,60.65773447,0,preserving,https://edition640.makingandknowing.org/#/folios/129v/f/129v/tl,Animals dried in the oven for a long time
129v_2,258,129,155,180,26,0,0,casting,https://edition640.makingandknowing.org/#/folios/129v/f/129v/tl,Animals cast in copper
129v_3,258,129,485,530,88,21.8556701,0,casting,https://edition640.makingandknowing.org/#/folios/129v/f/129v/tl,Advice concerning the gate
129v_4,258,129,2043,2191,376,42.97601566,0,casting,https://edition640.makingandknowing.org/#/folios/129v/f/129v/tl,Spider molded on a leaf
130r_1,259,130,1122,1182,206,6.684491979,0,preserving,https://edition640.makingandknowing.org/#/folios/130r/f/130r/tl,Animals dried in an oven
130r_2,259,130,208,216,36,0,0,tricks and sleight of hand,https://edition640.makingandknowing.org/#/folios/130r/f/130r/tl,"For reddening live crayfish, which will seem boiled"
130r_3,259,130,507,568,94,50.29585799,0,casting,https://edition640.makingandknowing.org/#/folios/130r/f/130r/tl,Molding a single spider
130r_4,259,130,357,385,66,0,0,casting,https://edition640.makingandknowing.org/#/folios/130r/f/130r/tl,Molding a single vine leaf
130v_1,260,130,1480,1670,268,9.662162162,0,casting,https://edition640.makingandknowing.org/#/folios/130v/f/130v/tl,Molding a crab
130v_2,260,130,114,126,21,0,0,casting,https://edition640.makingandknowing.org/#/folios/130v/f/130v/tl,Stag beetle
130v_3,260,130,450,490,85,0,0,casting,https://edition640.makingandknowing.org/#/folios/130v/f/130v/tl,For molding thin
131r_1,261,131,177,194,33,3.389830508,0,casting,https://edition640.makingandknowing.org/#/folios/131r/f/131r/tl,Plants that are awkward to burn in the mold
131r_2,261,131,263,282,48,0,0,casting,https://edition640.makingandknowing.org/#/folios/131r/f/131r/tl,Letters and molded paper
131r_3,261,131,369,402,63,0,0,decorative,https://edition640.makingandknowing.org/#/folios/131r/f/131r/tl,"For adorning beds, mirrors, and suchlike"
131r_4,261,131,266,287,47,0,0,household and daily life,https://edition640.makingandknowing.org/#/folios/131r/f/131r/tl,For teaching a dogei well
131r_5,261,131,1293,1395,236,19.64423821,50.73472544,casting,https://edition640.makingandknowing.org/#/folios/131r/f/131r/tl,Molded waxes
131v_1,262,131,1878,2120,362,28.70074547,11.66134185,casting,https://edition640.makingandknowing.org/#/folios/131v/f/131v/tl,When the cast of tin or lead becomes porous
132r_1,263,132,680,730,126,25.73529412,0,casting,https://edition640.makingandknowing.org/#/folios/132r/f/132r/tl,Mold made in two casts
132r_2,263,132,1725,1866,323,24.57971014,8.985507246,casting,https://edition640.makingandknowing.org/#/folios/132r/f/132r/tl,Method for reheating the molds
132v_1,264,132,100,113,19,0,0,casting,https://edition640.makingandknowing.org/#/folios/132v/f/132v/tl,Common sand from the mine
132v_2,264,132,1660,1882,305,34.39759036,0,casting,https://edition640.makingandknowing.org/#/folios/132v/f/132v/tl,Crocum ferri
132v_3,264,132,122,144,19,0,0,casting,https://edition640.makingandknowing.org/#/folios/132v/f/132v/tl,Gilding animals cast in silver
133r_1,265,133,363,400,67,0,0,wax process,https://edition640.makingandknowing.org/#/folios/133r/f/133r/tl,Hard wax for imprinting seals
133r_2,265,133,573,637,105,18.32460733,0,casting,https://edition640.makingandknowing.org/#/folios/133r/f/133r/tl,Feet of smalls female lizards for gold and silver
133r_3,265,133,751,789,142,0,0,casting,https://edition640.makingandknowing.org/#/folios/133r/f/133r/tl,Marks from the points of iron wire which are found on the head of the animal
133r_4,265,133,501,543,95,0.598802395,0,casting,https://edition640.makingandknowing.org/#/folios/133r/f/133r/tl,Clamps and broken mold
133v_1,266,133,465,508,79,11.1827957,0,casting,https://edition640.makingandknowing.org/#/folios/133v/f/133v/tl,Bubbles and little holes which are found in the mold
133v_2,266,133,977,1052,175,0,0,casting,https://edition640.makingandknowing.org/#/folios/133v/f/133v/tl,Thing that does not release
133v_3,266,133,2306,2538,406,0,51.51777971,casting,https://edition640.makingandknowing.org/#/folios/133v/f/133v/tl,Various animals entwined
134r_1,267,134,697,788,123,0,0,casting,https://edition640.makingandknowing.org/#/folios/134r/f/134r/tl,For mending a pierced mold
134r_2,267,134,360,386,63,12.5,0,casting,https://edition640.makingandknowing.org/#/folios/134r/f/134r/tl,Sand of crocum
134v_1,268,134,660,745,118,18.03030303,0,metal process,https://edition640.makingandknowing.org/#/folios/134v/f/134v/tl,For making ☀ run
134v_2,268,134,234,261,43,29.91452991,0,casting,https://edition640.makingandknowing.org/#/folios/134v/f/134v/tl,  For casting of gold in large works
134v_3,268,134,706,744,133,0,0,casting,https://edition640.makingandknowing.org/#/folios/134v/f/134v/tl,Secret for soldering gold and silver in small works
135r_1,269,135,385,442,66,3.116883117,0,casting,https://edition640.makingandknowing.org/#/folios/135r/f/135r/tl,Couleur for gold or mixture
135r_2,269,135,1080,1181,200,26.57407407,0,casting,https://edition640.makingandknowing.org/#/folios/135r/f/135r/tl,Gate
135r_3,269,135,1108,1158,190,14.07942238,0,casting,https://edition640.makingandknowing.org/#/folios/135r/f/135r/tl,Vine leaf and small frog
135v_1,270,135,3335,3647,631,9.895052474,37.57121439,casting,https://edition640.makingandknowing.org/#/folios/135v/f/135v/tl,Casting in ☼
136r_1,271,136,123,143,19,0,0,casting,https://edition640.makingandknowing.org/#/folios/136r/f/136r/tl,DEsm Enamelling thin works
136v_1,272,136,2682,2906,488,27.25577927,0,casting,https://edition640.makingandknowing.org/#/folios/136v/f/136v/tl,For casting in latten
137r_1,273,137,1259,1391,233,23.11358221,0,casting,https://edition640.makingandknowing.org/#/folios/137r/f/137r/tl,For casting in red copper
137r_2,273,137,794,838,140,46.59949622,0,casting,https://edition640.makingandknowing.org/#/folios/137r/f/137r/tl,Huile tingente to make metals run
137r_3,273,137,259,280,46,0,0,casting,https://edition640.makingandknowing.org/#/folios/137r/f/137r/tl,Clamps
137v_1,274,137,4885,5346,871,25.83418628,50.66530194,casting,https://edition640.makingandknowing.org/#/folios/137v/f/137v/tl,Tempering sand for molds of flat medals
138v_1,276,138,406,454,74,0,0,casting,https://edition640.makingandknowing.org/#/folios/138v/f/138v/tl,Talcum mixed in the molds
138v_2,276,138,652,709,114,0,0,casting,https://edition640.makingandknowing.org/#/folios/138v/f/138v/tl,Gold cast very thinly
138v_3,276,138,517,555,96,0,0,stones,https://edition640.makingandknowing.org/#/folios/138v/f/138v/tl,Counterfeit diamonds put in a work
139r_1,277,139,2903,3189,548,24.97416466,6.338270754,casting,https://edition640.makingandknowing.org/#/folios/139r/f/139r/tl,Casting of lead and tin
139v_1,278,139,5246,5698,985,18.96683187,55.83301563,casting,https://edition640.makingandknowing.org/#/folios/139v/f/139v/tl,Cast of wax to represent an animal that one has not got
140v_1,280,140,299,323,54,34.11371237,0,casting,https://edition640.makingandknowing.org/#/folios/140v/f/140v/tl,For casting in sulfur
140v_2,280,140,609,646,109,0,0,casting,https://edition640.makingandknowing.org/#/folios/140v/f/140v/tl,Casting of lead and tin in plaster
140v_3,280,140,1548,1986,292,52.97157623,0,casting,https://edition640.makingandknowing.org/#/folios/140v/f/140v/tl,Molding and shrinking a large figure
141r_1,281,141,8633,9441,1564,32.02826364,65.4002085,casting,https://edition640.makingandknowing.org/#/folios/141r/f/141r/tl,Molding a crayfish
142v_1,284,142,1293,1407,239,36.89095128,0,casting,https://edition640.makingandknowing.org/#/folios/142v/f/142v/tl,Molding grasshoppers and things too thin
142v_2,284,142,561,628,104,62.03208556,0,casting,https://edition640.makingandknowing.org/#/folios/142v/f/142v/tl,Molds
142v_3,284,142,538,569,96,0,0,casting,https://edition640.makingandknowing.org/#/folios/142v/f/142v/tl,Lute for luting your molds
143r_1,285,143,1486,1607,257,32.57065949,0,casting,https://edition640.makingandknowing.org/#/folios/143r/f/143r/tl,Molding turtles
143r_2,285,143,393,418,68,0,0,casting,https://edition640.makingandknowing.org/#/folios/143r/f/143r/tl,Molders from Foix
143r_3,285,143,1297,1429,241,6.168080185,51.65767155,casting,https://edition640.makingandknowing.org/#/folios/143r/f/143r/tl,Toad
143v_1,286,143,408,440,72,0,0,casting,https://edition640.makingandknowing.org/#/folios/143v/f/143v/tl,Carcanets made à jour
143v_2,286,143,265,286,50,0,0,casting,https://edition640.makingandknowing.org/#/folios/143v/f/143v/tl,Iron filings
143v_3,286,143,161,172,27,0,0,casting,https://edition640.makingandknowing.org/#/folios/143v/f/143v/tl,Carnations
144r_1,287,144,5047,5572,909,8.955815336,54.90390331,casting,https://edition640.makingandknowing.org/#/folios/144r/f/144r/tl,Turtles
145r_1,289,145,345,399,62,2.608695652,0,casting,https://edition640.makingandknowing.org/#/folios/145r/f/145r/tl,Casting in three frames
145r_2,289,145,2725,2922,483,0,35.19266055,casting,https://edition640.makingandknowing.org/#/folios/145r/f/145r/tl,Cuttlefish bone
145v_1,290,145,3523,3856,655,28.32812944,78.59778598,casting,https://edition640.makingandknowing.org/#/folios/145v/f/145v/tl,#NAME?
145v_2,290,145,762,1181,142,83.59580052,0,casting,https://edition640.makingandknowing.org/#/folios/145v/f/145v/tl,Molding plants and flowers
146v_1,292,146,4184,4512,766,4.349904398,50.11950287,casting,https://edition640.makingandknowing.org/#/folios/146v/f/146v/tl,Molding turtles
147v_1,294,147,524,598,100,0,0,casting,https://edition640.makingandknowing.org/#/folios/147v/f/147v/tl,"+ Casting of copper alloyed with ☾, which is like very base solder / ard[illegible] and old K and some R[illegible] out of xii"
147v_2,294,147,146,166,29,0,0,casting,https://edition640.makingandknowing.org/#/folios/147v/f/147v/tl,Lute
147v_3,294,147,159,179,27,0,0,casting,https://edition640.makingandknowing.org/#/folios/147v/f/147v/tl,Crucible
147v_4,294,147,1185,1331,218,26.41350211,16.03375527,casting,https://edition640.makingandknowing.org/#/folios/147v/f/147v/tl,Casting of latten
148r_1,295,148,173,186,30,0,0,casting,https://edition640.makingandknowing.org/#/folios/148r/f/148r/tl,Beautiful color for latten
148r_2,295,148,511,535,91,0,0,metal process,https://edition640.makingandknowing.org/#/folios/148r/f/148r/tl,Whitening
148r_3,295,148,285,311,55,5.263157895,0,casting,https://edition640.makingandknowing.org/#/folios/148r/f/148r/tl,"Molding the foot of the bittern, or of the eagle, or of other birds for the foot of saltcellars or vases"
148r_4,295,148,377,387,65,0,0,casting,https://edition640.makingandknowing.org/#/folios/148r/f/148r/tl,Crocum ferri
148v_1,296,148,1973,2146,355,2.736948809,0,casting,https://edition640.makingandknowing.org/#/folios/148v/f/148v/tl,Molding turtles
149r_1,297,149,429,459,80,0,0,metal process,https://edition640.makingandknowing.org/#/folios/149r/f/149r/tl,Softening iron and rendering it very soft
149r_2,297,149,406,451,65,0,0,metal process,https://edition640.makingandknowing.org/#/folios/149r/f/149r/tl,"Base gold from Germany, electrum"
149r_3,297,149,367,390,63,0,0,metal process,https://edition640.makingandknowing.org/#/folios/149r/f/149r/tl,Various arts from Germany
149r_4,297,149,208,221,35,0,0,casting,https://edition640.makingandknowing.org/#/folios/149r/f/149r/tl,Repairing a medal
149v_1,298,149,288,318,50,0,0,casting,https://edition640.makingandknowing.org/#/folios/149v/f/149v/tl,Molding vases in several pieces
149v_2,298,149,93,114,17,0,0,metal process,https://edition640.makingandknowing.org/#/folios/149v/f/149v/tl,Gold solder
149v_3,298,149,789,845,134,32.31939163,0,casting,https://edition640.makingandknowing.org/#/folios/149v/f/149v/tl,Molding a fly
149v_4,298,149,458,475,82,0,0,casting,https://edition640.makingandknowing.org/#/folios/149v/f/149v/tl,Bat
150r_1,299,150,91,100,19,0,0,casting,https://edition640.makingandknowing.org/#/folios/150r/f/150r/tl,Very strong wax
150r_2,299,150,299,346,56,0,0,casting,https://edition640.makingandknowing.org/#/folios/150r/f/150r/tl,Various alloys of tin and lead
150r_3,299,150,1175,1292,202,22.29787234,0,casting,https://edition640.makingandknowing.org/#/folios/150r/f/150r/tl,Molds
150v_1,300,150,7539,8250,1391,31.38347261,58.62846531,casting,https://edition640.makingandknowing.org/#/folios/150v/f/150v/tl,Molding hollow
151v_1,302,151,928,996,175,38.46982759,0,casting,https://edition640.makingandknowing.org/#/folios/151v/f/151v/tl,Wheat oil
152r_1,303,152,2911,3210,543,27.48196496,0,casting,https://edition640.makingandknowing.org/#/folios/152r/f/152r/tl,Molding a rat
152v_1,304,152,1846,1983,346,7.746478873,0,casting,https://edition640.makingandknowing.org/#/folios/152v/f/152v/tl,Repairing cast things
153r_1,305,153,1759,1938,329,22.05798749,0,casting,https://edition640.makingandknowing.org/#/folios/153r/f/153r/tl,Molding hollow for seals or other things
153r_2,305,153,1559,1710,284,18.98652983,86.46568313,casting,https://edition640.makingandknowing.org/#/folios/153r/f/153r/tl,Giving the thickness that you wish to a medal
153v_1,306,153,281,298,54,0,0,casting,https://edition640.makingandknowing.org/#/folios/153v/f/153v/tl,Testing the goodness and strength of a sand to be reheated
153v_2,306,153,135,157,26,0,0,metal process,https://edition640.makingandknowing.org/#/folios/153v/f/153v/tl,Softening gold
154r_1,307,154,186,219,38,0,0,metal process,https://edition640.makingandknowing.org/#/folios/154r/f/154r/tl,Gold not being fixed
154r_2,307,154,316,330,53,58.2278481,0,metal process,https://edition640.makingandknowing.org/#/folios/154r/f/154r/tl,Cutting lead
154r_3,307,154,787,821,135,56.28970775,0,metal process,https://edition640.makingandknowing.org/#/folios/154r/f/154r/tl,Softening silver
154r_4,307,154,336,356,58,0,0,metal process,https://edition640.makingandknowing.org/#/folios/154r/f/154r/tl,Iron scales
154r_5,307,154,313,343,57,0,0,metal process,https://edition640.makingandknowing.org/#/folios/154r/f/154r/tl,Metal filings
154v_1,308,154,356,394,67,0,0,casting,https://edition640.makingandknowing.org/#/folios/154v/f/154v/tl,Latten
154v_2,308,154,196,212,37,0,0,casting,https://edition640.makingandknowing.org/#/folios/154v/f/154v/tl,Molding
154v_3,308,154,274,330,48,24.08759124,0,casting,https://edition640.makingandknowing.org/#/folios/154v/f/154v/tl,Casting of silver
154v_4,308,154,445,475,75,5.393258427,0,casting,https://edition640.makingandknowing.org/#/folios/154v/f/154v/tl,Reinforcing flowers and delicate things
154v_5,308,154,342,347,64,0,0,casting,https://edition640.makingandknowing.org/#/folios/154v/f/154v/tl,Strawberries
155r_1,309,155,2685,2893,486,31.2849162,0,casting,https://edition640.makingandknowing.org/#/folios/155r/f/155r/tl,Molding a rose
155v_1,310,155,2007,2110,358,0,0,casting,https://edition640.makingandknowing.org/#/folios/155v/f/155v/tl,Rose
156r_1,311,156,655,694,127,0,0,casting,https://edition640.makingandknowing.org/#/folios/156r/f/156r/tl,Molding promptly and reducing a hollow form to a relief
156r_2,311,156,980,1078,173,6.93877551,0,casting,https://edition640.makingandknowing.org/#/folios/156r/f/156r/tl,Very light and hollow work of gold
156r_3,311,156,420,443,74,0,0,casting,https://edition640.makingandknowing.org/#/folios/156r/f/156r/tl,Chasing
156v_1,312,156,3819,4111,693,41.89578424,0,casting,https://edition640.makingandknowing.org/#/folios/156v/f/156v/tl,Molding a fly
157r_1,313,157,484,517,88,0,0,casting,https://edition640.makingandknowing.org/#/folios/157r/f/157r/tl,A means of goldsmiths for molding hollow
157r_2,313,157,342,372,56,0,0,painting,https://edition640.makingandknowing.org/#/folios/157r/f/157r/tl,Flies
157r_3,313,157,235,259,40,0,0,casting,https://edition640.makingandknowing.org/#/folios/157r/f/157r/tl,Rouge clair
157r_4,313,157,529,587,96,28.35538752,0,casting,https://edition640.makingandknowing.org/#/folios/157r/f/157r/tl,Cleaning and degreasing your works cast from tin and others
157r_5,313,157,648,1133,121,98.30246914,0,casting,https://edition640.makingandknowing.org/#/folios/157r/f/157r/tl,Arranging plants or flowers for casting
157v_1,314,157,261,278,45,0,0,casting,https://edition640.makingandknowing.org/#/folios/157v/f/157v/tl,Ash in the molds
157v_2,314,157,1381,1470,244,14.12020275,0,casting,https://edition640.makingandknowing.org/#/folios/157v/f/157v/tl,Molding a bird
157v_3,314,157,197,242,40,0,0,tricks and sleight of hand,https://edition640.makingandknowing.org/#/folios/157v/f/157v/tl,For making h{…} wine f{…}rs
158r_1,315,158,1263,1387,236,6.254948535,0,casting,https://edition640.makingandknowing.org/#/folios/158r/f/158r/tl,Mercury in the molds for cleaning
158v_1,316,158,743,796,136,0,0,painting,https://edition640.makingandknowing.org/#/folios/158v/f/158v/tl,Colors for green leaves
